time_s,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,lead_8,lead_9,lead_10,lead_11,lead_12
1.6125,-0.02931552436784508,2.974766740972729e-19,0.02931552436784508,-0.02931552436784508,0.019543682911896718,0.019543682911896714,1.1135778452698376e-19,-0.21498051203086394,0.05863104873569016,0.1465776218392254,-0.019543682911896725,0.07817473164758687
1.615,-0.04549070390563494,-0.02724477759638738,0.01824592630924756,-0.031522979603184204,-0.0002466006851428288,0.04096590121369528,0.004482343903805488,-0.22045151509352112,0.05407772839335482,0.1341780244650019,-0.02780901037034171,0.0958230177059669
1.6175,-0.05240325627526966,-0.0627747216644481,-0.01037146538917842,-0.02173275284843485,-0.0306511578524439,0.062794067238839,0.02129612610006769,-0.22742424907051922,0.03301465923877149,0.1075948267953585,-0.03164297327552167,0.09314175476706549
1.62,-0.043488011218731984,-0.08047863258281587,-0.03699062136408388,-0.0021709386126347505,-0.055147767007691195,0.06664793818122192,0.031911973947643286,-0.22409157384914533,0.015685968068682516,0.07956962778678811,-0.045546727589533625,0.06817863966444761
1.6225,-0.019543682911896718,-0.06840289019163852,-0.048859207279741794,0.019543682911896718,-0.05863104873569016,0.048859207279741794,0.039087365823793435,-0.23452419494276064,0.009771841455948359,0.05863104873569016,-0.06840289019163852,0.039087365823793435
1.625,-0.0030011539100329603,-0.05219249167478808,-0.049191337764755115,0.02859008231476496,-0.05083395062640038,0.03294977727318562,0.053367215137207574,-0.25131576200535344,2.489157790798788e-05,0.029400111839098048,-0.09016230207235815,0.016838090519397435
1.6275,0.0027240997452277795,-0.04420098351970195,-0.04692508326492974,0.02760041809364396,-0.0457245522531472,0.02335274961497092,0.06654145143931237,-0.2515813782748906,0.0062633745715627905,0.003329928349297198,-0.11008929627203547,-0.005668092893860208
1.63,-0.004801770593414933,-0.03713113789676829,-0.03232936730335337,0.012638841053381988,-0.034023558723486044,0.02054819082007918,0.06727209114060989,-0.22067491663285943,0.02557352341309984,0.001760188806940795,-0.10068629772346233,-0.025705753330939538
1.6325,-0.02931552436784508,-0.039087365823793435,-0.009771841455948357,-0.009771841455948359,-0.019543682911896718,0.039087365823793435,0.05863104873569016,-0.16612130475112213,0.048859207279741794,0.019543682911896718,-0.07817473164758687,-0.039087365823793435
1.635,-0.05918467203364762,-0.059988740681659714,-0.0008040686480120917,-0.02442972698019982,-0.024430301766825535,0.07031338396828198,0.04491130933957464,-0.11310484206895313,0.07367316982537506,0.02959111460023023,-0.07885789491426766,-0.04275274014959843
1.6375,-0.08632640914093286,-0.08522908867096855,0.0010973204699642808,-0.041338662552281524,-0.0401470047404454,0.09006983051917451,0.02782655644212725,-0.07342586888392169,0.07398809568774453,0.018459016808204977,-0.07580586641946162,-0.028729614218116838
1.64,-0.10060830120865046,-0.10425780835203091,-0.003649507143380468,-0.04824978617921796,-0.054220655038635525,0.10239566834282793,0.017810036212587185,-0.05626728203095088,0.06692659841795105,0.005772926880198985,-0.0870063364105432,-0.01934270409642632
1.6425,-0.09771841455948359,-0.12703393892732867,-0.02931552436784508,-0.02931552436784508,-0.07817473164758687,0.11726209747138032,0.019543682911896718,-0.06840289019163852,0.06840289019163852,-1.1953571514804653e-18,-0.12703393892732867,-0.029315524367845083
1.645,-0.0966652402126145,-0.1460199959451419,-0.04935475573252745,-0.01799441285052916,-0.09779069655607583,0.12690012675115137,0.026975146901236955,-0.0921333981821647,0.06411043032699972,-0.015803635847703106,-0.15287261365703064,-0.03291021450935467
1.6475,-0.10155509103745541,-0.1402022753853173,-0.03864718434786183,-0.027400095076945942,-0.08911320580262651,0.12524406554320028,0.03564991389753714,-0.10220933834932835,0.0917439754300981,-0.02412866416942907,-0.1659099751859118,-0.02340678885803769
1.65,-0.09204080693603428,-0.11965610452925672,-0.027615297593222447,-0.026773105514031354,-0.07404878343566379,0.11087502251559585,0.03953862184988146,-0.09117900705814014,0.16548188388535365,0.005948902157276495,-0.1588363038299667,-0.018616432437182844
1.6525,-0.058631048735690174,-0.08794657310353521,-0.02931552436784508,-0.009771841455948359,-0.05863104873569016,0.07817473164758686,0.02931552436784508,-0.04885920727974179,0.28338340222250247,0.10749025601543197,-0.08794657310353526,-8.29709220816954e-20
1.655,-0.010618715143697948,-0.026998065351947455,-0.01637935020824951,0.004078852643927013,-0.01757709073692686,0.024118542402645556,0.007996027774132905,0.05062068764020711,0.47079452945470224,0.30395578536883855,0.04838602972235629,0.05881052246973578
1.6575,0.06229065439009675,0.061493563364127535,-0.0007970910259691968,0.030372894943422723,0.03397830149666875,-0.05943302131413277,-0.011826191488176258,0.21281792721615161,0.71827691297207,0.5963455453779868,0.24588762142478277,0.15749164340223692
1.66,0.1820274760281399,0.1825522562735949,0.0005247802454550887,0.09203147040075207,0.09011403445226845,-0.18243422744871424,-0.022237868066739726,0.40914158298522185,1.011952702935949,0.9742064480474383,0.5006226700203438,0.2937983866173898
1.6625,0.33224260950224427,0.36155813387008934,0.02931552436784508,0.15634946329517374,0.19543682911896715,-0.3420144509581926,-0.039087365823793435,0.59608232881285,1.328970438008977,1.387601486744667,0.7915191579318172,0.459276548429573
1.665,0.47411063055127384,0.5821395605377551,0.10802892998648116,0.18818516856443201,0.3497661255099748,-0.5182988970146218,-0.09017508980702547,0.744737057125125,1.6059956069101646,1.7803062504593665,1.1050412079845309,0.6337977525336356
1.6675,0.6068725492430636,0.7856245019557583,0.17875195271269456,0.21874879275029724,0.4850639360944314,-0.6886843223540929,-0.18373040514093272,0.8349171359232808,1.8060680541245986,2.1531697307916096,1.421377298641713,0.8190296826879152
1.67,0.7557871588829248,0.9286302260618545,0.1728430671789301,0.2964204969469748,0.5498747603517629,-0.838122127646042,-0.3081568378083422,0.8427828114250824,1.9255158846390465,2.4862574642958606,1.6975660153973142,1.0097324939375998
1.6725,0.9185530968591459,0.9869559870507844,0.06840289019163852,0.42996102406172787,0.5276794386212115,-0.9478686212269909,-0.45927654842957294,0.762203633563972,1.9348246082777751,2.6970282418417475,1.90550908390993,1.1628491332578548
1.675,1.0655198147542075,0.9441266086654545,-0.12139320608875294,0.5985414421774304,0.4150351704773263,-0.9960698107649053,-0.6339314263164075,0.6060518381795013,1.7990138798513464,2.740080104987533,2.0386521763689327,1.2586053209981054
1.6775,1.1560528914328203,0.815433922191337,-0.34061896924148305,0.7514836409355601,0.24359142532780648,-0.9764117473607907,-0.8082206132496804,0.3762723483477324,1.5120313725214694,2.6092285427741944,2.0678135953052763,1.3058829594760544
1.68,1.1477520366855285,0.6447113002694765,-0.5030407364160521,0.8240878462276248,0.07422056184971408,-0.8941549288776663,-0.9519212939871362,0.0810796125588622,1.0831630697816343,2.2820445177928677,1.9624962029323583,1.2819241826049346
1.6825,1.0358151943305263,0.4690483898855213,-0.5667668044450048,0.8012909993877655,-0.0488592072797418,-0.7524317921080237,-1.0455870357864745,-0.26383971931060574,0.5374512800771598,1.768703303526653,1.7198440962469115,1.1726209747138032
1.685,0.8481759531935031,0.32097539654799806,-0.5272005566455052,0.6925546104501928,-0.0998010274557603,-0.5763977667470687,-1.0678465003478441,-0.6326209280828597,-0.06541347217759423,1.1184628093121842,1.3492923936276335,0.9926340695508775
1.6875,0.6031235362315343,0.22889670258680528,-0.37422683364472903,0.4909332782117335,-0.06648462595190135,-0.40757158655850745,-0.9991366085116169,-0.9748047433220548,-0.6349191292501117,0.38681204118408985,0.8865144000730416,0.7569408626381728
1.69,0.32771646106947916,0.18308835803568535,-0.1446281030337938,0.23646529959651372,0.02333237849116001,-0.25100714101749083,-0.8558109927003481,-1.2395452860753233,-1.076878414658686,-0.30282987171850967,0.41523187979362547,0.5229209911206578
1.6925,0.06840289019163852,0.1465776218392254,0.0781747316475869,-7.342104068604863e-19,0.11726209747138032,-0.09771841455948359,-0.6938007433723336,-1.3778296452887187,-1.3387422794649253,-0.8012909993877655,0.02931552436784508,0.3420144509581926
1.695,-0.12385699339613283,0.10194977269700185,0.22580676609313466,-0.16920992877791463,0.16988525869106988,0.022582550612286128,-0.5513507224725923,-1.3640338889294847,-1.4088371721131483,-1.0593821172657263,-0.23832575070415807,0.19795661103639844
1.6975,-0.21776761163625893,0.06966083357908431,0.2874284452153433,-0.24850137253040985,0.1799785401328344,0.07958394565959917,-0.42613861415106946,-1.222418333851816,-1.2822990969125607,-1.0942453689586293,-0.3943367514034636,0.08870811092807795
1.7,-0.2341542014443429,0.07124378613298026,0.30539798757732317,-0.2643669989042372,0.18906919235252603,0.08761260875965153,-0.3183745230066787,-0.9914109416131295,-0.9985413323685366,-0.9379401507885614,-0.42882522946432716,0.03817944667532386
1.7025,-0.20520867057491554,0.06840289019163852,0.2736115607665541,-0.23452419494276064,0.17589314620707047,0.07817473164758687,-0.23452419494276064,-0.732888109196127,-0.6547133775485401,-0.6742570604604369,-0.3713299753260377,0.02931552436784508
1.705,-0.14707548953243335,0.03156261924420671,0.17863810877664008,-0.16162028579492316,0.11018282354434071,0.06407540803764422,-0.17208888998740107,-0.5129780187742093,-0.34304993110928994,-0.4218651750735207,-0.2854678636248538,0.02281553091081662
1.7075,-0.09812618255777061,0.004915887588925855,0.10304207014669652,-0.10184756724672546,0.059148831564779084,0.05051155928689845,-0.1321671979221604,-0.334457446130779,-0.107344622370977,-0.23721879088793496,-0.19186310991723451,0.012731507214249429
1.71,-0.08958500023606279,-0.004101281063312838,0.08548371917274997,-0.08611152651706389,0.04462028805304324,0.05219504283535495,-0.11203268650163545,-0.19315675599338744,0.036688235677120866,-0.1128242065397221,-0.1186638802318058,0.007085013514992632
1.7125,-0.09771841455948359,-0.029315524367845083,0.06840289019163852,-0.07817473164758687,0.019543682911896718,0.06840289019163853,-0.10749025601543197,-0.10749025601543197,0.09771841455948359,-0.048859207279741794,-0.09771841455948359,-0.009771841455948359
1.715,-0.09846982165533223,-0.06570045228497134,0.03276936937036088,-0.06381992223100869,-0.016695772567586073,0.08365457914170886,-0.10845959160850122,-0.07289665766689457,0.10819671120686863,-0.03869827177803502,-0.11092844003945902,-0.0413952986196607
1.7175,-0.09842483816617101,-0.1059025467797784,-0.007477708613607368,-0.04737471202369696,-0.05689765457239731,0.10005501834985517,-0.10169619010077718,-0.06355763869541385,0.10257638476291636,-0.042811461037335456,-0.1351602813679209,-0.05517675203242235
1.72,-0.0966568270924398,-0.15215406980589963,-0.055497242713459786,-0.018724052980467833,-0.102960808196665,0.1271260357212066,-0.09662861389784333,-0.0543865533082641,0.0961199414005693,-0.05519810297208397,-0.16784584136531144,-0.04434481030691624
1.7225,-0.08794657310353524,-0.18566498766301884,-0.09771841455948359,0.009771841455948359,-0.13680578038327704,0.1465776218392254,-0.09771841455948359,-0.039087365823793435,0.09771841455948359,-0.07817473164758687,-0.18566498766301884,-0.02931552436784508
1.725,-0.0857303670211148,-0.1953474974990963,-0.1096171304779815,0.01314185480996991,-0.14716714882443002,0.14705257050575105,-0.08553917553118207,-0.012508884207653712,0.10611663334916478,-0.09959315512366634,-0.17900448341163958,-0.02109141140804398
1.7275,-0.0961656657042703,-0.1949253100679925,-0.09875964436372218,0.000621205548357489,-0.1422936733258091,0.1494185079948112,-0.059589009136245645,0.028645261469616348,0.10820998099922433,-0.12385934075956916,-0.17374351314269534,-0.016724866730913782
1.73,-0.11333702959480442,-0.19585070974054936,-0.08251368014574492,-0.015202945556925468,-0.13418791520688036,0.15979687857154795,-0.027942433578967876,0.054945023636673314,0.11013268673159948,-0.13846976439828126,-0.17662264754812082,-0.004702897479340811
1.7325,-0.12703393892732867,-0.19543682911896718,-0.06840289019163852,-0.02931552436784508,-0.12703393892732867,0.16612130475112213,-2.0014135033623606e-19,0.05863104873569016,0.12703393892732867,-0.13680578038327704,-0.17589314620707047,0.009771841455948359
1.735,-0.1281937198140428,-0.19478420277296848,-0.06659048295892563,-0.03069632976817012,-0.12572001373125957,0.1665615790875815,0.010517907816847727,0.06636125638179596,0.15071600743360716,-0.14810126106655896,-0.1691734033887462,0.011314186995695301
1.7375,-0.12544922475456008,-0.196694233315146,-0.07124500856058595,-0.027577261996093713,-0.12936792998745641,0.16519826608615595,0.005410437532704644,0.06781767044421619,0.16389751388227525,-0.17005034872984814,-0.1610764231734996,0.00573570303767766
1.74,-0.1282391638924907,-0.19335754410226366,-0.06511838020977298,-0.030594472177944573,-0.12397675507599513,0.1670254807408147,-0.0015759540485506729,0.052392789000865414,0.16566746597423146,-0.1755686377549415,-0.17345953304540765,-0.0035796287158765617
1.7425,-0.12703393892732867,-0.18566498766301884,-0.05863104873569016,-0.02931552436784508,-0.11726209747138032,0.16612130475112213,3.850224328738731e-19,0.02931552436784508,0.15634946329517374,-0.17589314620707047,-0.20520867057491554,-0.009771841455948359
1.745,-0.10754631977830398,-0.18444279492510912,-0.07689647514680513,-0.009967931862018596,-0.12984357245340086,0.15217761038799357,0.0019102469629430322,0.011732091214084889,0.14047886269793888,-0.18409280463240113,-0.21744779161398464,0.0027468390646126187
1.7475,-0.07887159188686295,-0.18748185625622493,-0.10861026436936198,0.01926126931979269,-0.14690525586679856,0.13870946159608208,-0.004259357804743723,0.010281554428159256,0.1339614907934113,-0.18099588531793734,-0.20505831562091076,0.022298080043411068
1.75,-0.06668613638860842,-0.18251164215152052,-0.11582550576291206,0.029757901181237476,-0.14275032964090095,0.1362053500804654,0.007485249571144549,0.008257874093750587,0.13899230994738157,-0.15625099068618,-0.19163725316710828,0.03063570783494837
1.7525,-0.06840289019163852,-0.16612130475112213,-0.09771841455948359,0.019543682911896718,-0.12703393892732867,0.12703393892732867,0.039087365823793435,0.009771841455948362,0.1465776218392254,-0.12703393892732867,-0.18566498766301884,0.02931552436784508
1.755,-0.07406812915251887,-0.14945963285420247,-0.07539150370168361,0.005198758225582266,-0.11247102547412491,0.11625549475817873,0.051198701447989464,0.02620972992643647,0.15421346721765875,-0.10349433328713269,-0.18511458501652595,0.028317310723162584
1.7575,-0.08694340597242625,-0.1448759065699521,-0.0579325005975259,-0.009007840834784514,-0.09878224673050238,0.1240292249770915,0.04011918314119143,0.026663329906698275,0.1577574979430687,-0.09193515106452581,-0.18617919943857242,0.03142401906069872
1.76,-0.08328220263073073,-0.14705148225407735,-0.06376927962334666,-0.00545259615692356,-0.10075462980421425,0.12412645892367026,0.022631717604892097,0.017797758133193297,0.15516674957131124,-0.10427720604166196,-0.18423019756840175,0.025675698235411108
1.7625,-0.05863104873569016,-0.1465776218392254,-0.08794657310353524,0.019543682911896718,-0.11726209747138032,0.10749025601543197,-0.009771841455948362,0.019543682911896718,0.15634946329517374,-0.12703393892732867,-0.17589314620707047,0.009771841455948359
1.765,-0.04229140327608068,-0.14638893795030158,-0.10409753467422092,0.03706842872390543,-0.1263775609206942,0.09937120902959348,-0.05521569627011118,0.012857275343798326,0.16392923455219896,-0.13625346105111558,-0.16711133156525504,0.0007226733665126135
1.7675,-0.0327657528009534,-0.14394120858976497,-0.11117545578881155,0.040139683923428975,-0.12467954301277216,0.09216710230137522,-0.08558182660834622,0.009514843503742631,0.16712221359067084,-0.13662708937053697,-0.16586559917303248,-8.907492190394277e-05
1.77,-0.03056785604040704,-0.1322662789144668,-0.10169842287405975,0.036954039586038545,-0.11162801868233374,0.08816015585857861,-0.08413092917099294,0.026237678650731067,0.16603645663077649,-0.1365200687520135,-0.1657379238176121,-0.00016297905323599336
1.7725,-0.048859207279741794,-0.12703393892732867,-0.07817473164758687,0.019543682911896718,-0.09771841455948359,0.09771841455948359,-0.05863104873569016,0.039087365823793435,0.17589314620707047,-0.13680578038327704,-0.16612130475112213,-4.2543925447060173e-19
1.775,-0.07207386515686759,-0.13502020094610076,-0.06294633578923312,-0.004105007399476703,-0.09756127179663449,0.10542778690685713,-0.021999243819259724,0.033665022567769765,0.19826112757513667,-0.14310200583927785,-0.16149549614356062,0.011468844161837723
1.7775,-0.08833905832058357,-0.13423382781016432,-0.04589476948958075,-0.018619682928829887,-0.09159808744585546,0.11235511575606252,0.010125831783373318,0.018824493145438298,0.21110744525270475,-0.1524059506939145,-0.14292749022963933,0.037588777565039116
1.78,-0.10178284376781738,-0.12343696003658082,-0.021654116268763485,-0.03588873147218923,-0.0709481909535396,0.11838288137866931,0.019824376492872685,0.00753947675149116,0.1990036256174031,-0.15784063704651627,-0.13879689112000398,0.050200157517169955
1.7825,-0.10749025601543197,-0.11726209747138032,-0.009771841455948359,-0.048859207279741794,-0.05863104873569017,0.11726209747138032,0.009771841455948362,0.019543682911896718,0.18566498766301884,-0.16612130475112213,-0.15634946329517374,0.048859207279741794
1.785,-0.09577779941244376,-0.10986485361248884,-0.014087054200045104,-0.03695392393788499,-0.05740942293130342,0.1112793061557442,0.0007637163653608457,0.050054860124249756,0.19144646955758568,-0.17519420501446342,-0.15931302677078596,0.0619650616326851
1.7875,-0.06865586838388034,-0.10717755033700743,-0.03852168195312708,-0.01198360548819444,-0.06690833324900916,0.09694147998368415,0.00023733460035066942,0.06935380597080612,0.20120646809683806,-0.17243995694453604,-0.14975635173016388,0.07740819836514062
1.79,-0.03980242214301016,-0.1250937214186964,-0.08529129927568622,0.02272271575907963,-0.10195104780325465,0.08566781151753153,-0.0007493001992127507,0.08427160300563936,0.20635408003958822,-0.16293981626796228,-0.14585256591183607,0.07545885797818627
1.7925,-0.019543682911896718,-0.1465776218392254,-0.12703393892732867,0.05863104873569016,-0.13680578038327704,0.08794657310353524,-4.4963947918827096e-20,0.10749025601543197,0.20520867057491554,-0.15634946329517374,-0.1465776218392254,0.05863104873569016
1.795,-0.010841956939618012,-0.14851212458059548,-0.13767016764097745,0.06887894019694848,-0.13894885152157951,0.08928417019558245,0.018517749538992538,0.11227454051101263,0.19614229871302072,-0.16037132384100486,-0.14715053221163774,0.04156922557535031
1.7975,-0.006510997081172953,-0.14398710885368873,-0.13747611177251579,0.07026719828929344,-0.13761630187016613,0.08314900235398898,0.05235827122463953,0.09273249928129401,0.20129568246890855,-0.1816300286022623,-0.14475769453271858,0.036584294859206806
1.8,0.0034374326467514326,-0.14906736736329393,-0.15250480001004535,0.08209811566532034,-0.1514561162137887,0.07627193416807414,0.07108084322499712,0.07201702048518493,0.22097862383130193,-0.1994724517126264,-0.14895849488609583,0.022151140979937096
1.8025,-2.4955223714154275e-19,-0.15634946329517374,-0.15634946329517374,0.07817473164758687,-0.15634946329517374,0.07817473164758687,0.05863104873569016,0.05863104873569017,0.22475235348681227,-0.20520867057491554,-0.15634946329517374,4.3140044249411984e-19
1.805,-0.02920956196804592,-0.1576286812488899,-0.12841911928084396,0.049244938061860054,-0.14350800946055264,0.09257517181824323,0.03547304339642058,0.05518836515424791,0.214979539563866,-0.20781020636056724,-0.15612165551474122,0.0040732564145960475
1.8075,-0.050107051417479224,-0.14953275957900722,-0.09942570816152799,0.024635256031034683,-0.1216708272831276,0.10260423974439353,0.01899984627965642,0.07542979705891216,0.22399577364669424,-0.19003281156947843,-0.15766363254453142,0.018141975558493024
1.81,-0.04572439714659862,-0.1286664698006049,-0.0829420726540063,0.019321941617031973,-0.10139248549396193,0.09232032307027356,0.005368452102968737,0.128034238345363,0.2555784821744185,-0.1539368570034693,-0.15273726538560542,0.019430138676028202
1.8125,-0.039087365823793435,-0.10749025601543197,-0.06840289019163852,0.019543682911896718,-0.08794657310353524,0.07817473164758687,-1.2942359385510633e-19,0.19543682911896718,0.2833834022225024,-0.12703393892732867,-0.13680578038327704,0.029315524367845083
1.815,-0.04454456652838408,-0.10428306670630519,-0.05973850017792111,0.013179871298452831,-0.07925602298800898,0.08275148154513315,0.013426985656022777,0.24497164646771113,0.29813467440031205,-0.10586485840907539,-0.1341123345750581,0.05254079312777897
1.8175,-0.05904731656654778,-0.11668120890662577,-0.057633892340078006,0.0033205377855396543,-0.0801288708527921,0.09892019240592115,0.025603766736909672,0.2598581093732663,0.3127044893094274,-0.08099466067335043,-0.14009622236285418,0.06288210196495546
1.82,-0.07177515802433068,-0.1319875966369399,-0.06021243861260923,-0.00023242446077921102,-0.09312082069011948,0.11040950951037187,0.013146424144464576,0.2488943089790158,0.32587110476376274,-0.0641938543921492,-0.13377101499344182,0.05583866174896133
1.8225,-0.07817473164758687,-0.1465776218392254,-0.06840289019163852,-1.5645681409727675e-19,-0.10749025601543197,0.11726209747138032,6.045883882422818e-20,0.23452419494276064,0.33224260950224427,-0.05863104873569016,-0.13680578038327704,0.05863104873569016
1.825,-0.08523530846862293,-0.15601762252980458,-0.07078231406118167,-0.006397759783425747,-0.10996547327979055,0.12488969793521124,0.011911964618677372,0.21495969546016286,0.333020848554229,-0.06339462335806856,-0.15979248617623773,0.07451545749547805
1.8275,-0.09108696682732628,-0.15051586302820064,-0.05942889620087438,-0.01609781938743542,-0.0987038959480444,0.12680111452004708,0.03613568981014399,0.18505981238542146,0.32760201324616745,-0.0802022436026357,-0.16989911336125219,0.07988653512621839
1.83,-0.08324143031783321,-0.1275824903987019,-0.044341060080868674,-0.019559155920763124,-0.08247619663164518,0.1087885681641268,0.07396294665104791,0.17668407965089267,0.31975288785276396,-0.08875668053164977,-0.16402142528843716,0.07762033248210774
1.8325,-0.05863104873569016,-0.09771841455948359,-0.039087365823793435,-0.009771841455948362,-0.06840289019163852,0.07817473164758687,0.13680578038327704,0.18566498766301884,0.3126989265903475,-0.08794657310353524,-0.16612130475112213,0.07817473164758687
1.835,-0.02830147827836675,-0.07346859507947798,-0.04516711680111123,0.012047726934111238,-0.05947924438278074,0.05433855590917524,0.1938935787632988,0.18446639787521446,0.3041883822714303,-0.08929176841346895,-0.17407846995736856,0.07795891729528609
1.8375,-0.0064454583774835525,-0.06409776377083028,-0.057652305393346745,0.03142458824546493,-0.060835638454072034,0.04113217193970675,0.2148508028338446,0.19401900433066788,0.3042190766258323,-0.0817358072524822,-0.17483670943384683,0.07886726817052332
1.84,0.0010787741487013054,-0.07290173768525668,-0.07398051183395796,0.041906071308516236,-0.07338774464175386,0.040341290203317746,0.21347265120603254,0.20923548719908203,0.3178692344014386,-0.07867765278771312,-0.15873159504839174,0.07714602466010886
1.8425,-6.00678547317829e-20,-0.08794657310353524,-0.08794657310353524,0.048859207279741794,-0.08794657310353524,0.048859207279741794,0.20520867057491554,0.22475235348681227,0.33224260950224427,-0.07817473164758687,-0.13680578038327704,0.07817473164758687
1.845,-0.00038065941162814063,-0.09037169605330514,-0.089991036641677,0.050367896628352234,-0.09040008034438207,0.050720171748903434,0.184192835252934,0.26045630374641876,0.33910407404420256,-0.05657111446380245,-0.13429535313681754,0.08687293912802069
1.8475,0.000520963008348758,-0.081754624954465,-0.08227558796281377,0.043790902030411694,-0.08153725163390813,0.04348731234261986,0.16389207863225608,0.29472368752546746,0.3514921892817962,-0.04051777997608992,-0.1373528117694141,0.0843007402916125
1.85,-0.0002707363148350648,-0.07766603881588481,-0.07739530250104976,0.03795435230754631,-0.07808128464199385,0.03780984279627237,0.1729631435433447,0.32077146201202644,0.3842778946734455,-0.037905211293599105,-0.11914203269515175,0.07650086398602372
1.8525,2.050554863579628e-19,-0.07817473164758687,-0.07817473164758687,0.039087365823793435,-0.07817473164758687,0.039087365823793435,0.20520867057491554,0.33224260950224427,0.42996102406172787,-0.029315524367845076,-0.10749025601543197,0.07817473164758687
1.855,-0.004732907414104228,-0.07779383823015586,-0.07306093081605163,0.03455579863747893,-0.07106989709221909,0.04601264718951992,0.22930305080542168,0.3116025924690762,0.4633782832147161,-0.032852476258894134,-0.12807706770022856,0.07883760519396114
1.8575,-0.02400501385687047,-0.07916891979169838,-0.0551639059348279,0.014854243141312468,-0.06403865087499366,0.05398952591488766,0.2456808738813384,0.28571544684717165,0.46929284549536177,-0.054687559935467825,-0.14663779069174288,0.07523829354269168
1.86,-0.0452875507037688,-0.07607326014125154,-0.03078570943748273,-0.00619010331447559,-0.054298156551101796,0.060872550979442976,0.27488826606550965,0.2485700147957977,0.4512678862530606,-0.07388472329293497,-0.14571595074219643,0.06316164936217859
1.8625,-0.05863104873569016,-0.06840289019163852,-0.009771841455948359,-0.019543682911896718,-0.039087365823793435,0.06840289019163852,0.30292708513439914,0.20520867057491554,0.42996102406172787,-0.08794657310353524,-0.15634946329517374,0.048859207279741794
1.865,-0.06216778798585973,-0.06802655093485149,-0.005858762948991765,-0.022757405345873487,-0.03658335916246618,0.07085357441237153,0.31091028329133574,0.19939385151577074,0.42617390855987236,-0.09209084569825442,-0.18001219185065895,0.047424357168709276
1.8675,-0.042476689118470023,-0.06384318680887482,-0.02136649769040478,-0.006329166742778034,-0.04309761449802221,0.0568930946865446,0.3198705817392144,0.22052089351267018,0.4394803901056629,-0.07113923954673843,-0.18955247079450788,0.0521598493741072
1.87,-0.008780309326450157,-0.03836879195113544,-0.029588482624685275,0.015839085356243184,-0.033230942040762504,0.02975724459306627,0.33766188113719076,0.2599555905001359,0.4534434258042108,-0.03721311046064804,-0.1810207916284724,0.06341357463927605
1.8725,0.009771841455948362,-0.009771841455948357,-0.019543682911896718,0.019543682911896718,-0.009771841455948359,0.009771841455948357,0.3420144509581926,0.3126989265903475,0.4690483898855213,9.53956965394718e-19,-0.15634946329517374,0.07817473164758687
1.875,0.010862324387443053,-0.00028237488064976145,-0.011144699268092813,0.011921234326262646,0.0005987043086837675,0.0019399891281531262,0.32255271208042924,0.3394593494768948,0.4913374850804426,0.033325133112868686,-0.12437513658128714,0.07973905442230272
1.8775,0.006491277821957657,0.00027880806274106795,-0.006212469759216587,0.005951564672086344,-0.0019992313396059846,-0.0028177525522183637,0.29140811968488994,0.3424672589426145,0.5059419057761317,0.043597099246502194,-0.11067750878588314,0.07397037331991095
1.88,-0.005259436007312495,-0.0017892100445167287,0.003470225962795765,-0.004367290374824889,0.002066481288908202,0.004747836965912538,0.2658908446915602,0.34091754564158666,0.5083251726490574,0.05413531817397569,-0.1034492228478376,0.06414942850544504
1.8825,-0.029315524367845083,-0.019543682911896718,0.009771841455948359,-0.019543682911896718,2.6766875253728353e-21,0.029315524367845083,0.244296036398709,0.3420144509581926,0.5179075971652631,0.06840289019163852,-0.07817473164758687,0.048859207279741794
1.885,-0.054127231805928815,-0.04456579751259064,0.009561434293338151,-0.028428322519038284,-0.016546047573862382,0.053718659225618776,0.2260612893926933,0.36635597497704897,0.5344357480917482,0.06706871105708832,-0.05275631140452487,0.039619375953166086
1.8875,-0.05892289298219534,-0.04581226541214008,0.013110627570055258,-0.02967159271296631,-0.014820541643168025,0.06024302403820109,0.2302435526854654,0.41254969208224124,0.5327398834724386,0.07825547996224866,-0.049289887885231615,0.04120317598359938
1.89,-0.041574036911965845,-0.019305450116606386,0.02226858679535945,-0.028534288216923505,0.006824746966413751,0.03916994577806247,0.2523384267863548,0.449363948450053,0.5089670193370849,0.088705912798071,-0.06459528438125764,0.05475889735935657
1.8925,-0.019543682911896718,-4.545651941248214e-19,0.019543682911896718,-0.019543682911896718,0.009771841455948359,0.009771841455948359,0.2833834022225024,0.4690483898855213,0.49836391425336635,0.07817473164758687,-0.07817473164758687,0.07817473164758687
1.895,-0.003926343493734495,0.005729341728575836,0.009655685222310329,-0.0037616149194911277,0.005766803016019543,0.00020218986168707453,0.3216237175686753,0.48424028350012555,0.5125799009495244,0.06593280296026444,-0.08422749913236499,0.10056830647406415
1.8975,0.006505146855022743,0.0215446402415966,0.015039493386573857,0.0026750160124954644,0.02266905064447953,-0.0027057204396443582,0.34301348458966163,0.492210240519126,0.5212190273470286,0.035486240268609144,-0.09851200998765788,0.12170265989985621
1.9,0.009454166849162364,0.029031398615423972,0.0195772317662616,-0.0022336336432280035,0.027765472619844002,-0.012953726487970336,0.3382139042630669,0.4835327746610172,0.5146767540754028,0.0006114244793497245,-0.10865197217301736,0.14347765200043688
