time_s,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,lead_8,lead_9,lead_10,lead_11,lead_12
1.8425,0.039087365823793435,0.07817473164758687,0.039087365823793435,-8.072315570604773e-20,0.05863104873569016,-0.05863104873569016,0.26383971931060574,0.5472231215331081,0.3420144509581926,0.23452419494276064,0.05863104873569016,0.019543682911896725
1.845,0.05457847064302937,0.08693744087258101,0.03235897022955165,0.015540124845525246,0.05893701635011664,-0.06703877031996851,0.2631226986560706,0.5752181562530853,0.33813156402755234,0.25697570612792786,0.06438282524852604,0.03459827027321903
1.8475,0.06721877561663112,0.08412275163943451,0.01690397602280338,0.028019103469663523,0.05136190038114387,-0.07196052340525821,0.2684091520635713,0.6027581796330029,0.35844254119353075,0.27370635243470715,0.08295826336562005,0.04830262658716196
1.85,0.08377774847453749,0.0766217904306484,-0.007155958043889104,0.0449253866280859,0.03408509098750918,-0.08138906128959084,0.29400984031683647,0.621227496617673,0.390524876861763,0.28899997174212205,0.10146208381848837,0.06359746752282228
1.8525,0.09771841455948359,0.07817473164758687,-0.019543682911896718,0.05863104873569016,0.02931552436784508,-0.08794657310353524,0.3224707680462958,0.6449415360925916,0.4104173411498311,0.3126989265903475,0.10749025601543197,0.07817473164758687
1.855,0.10507562627819136,0.07799592254156137,-0.02707970373662999,0.06549355496151674,0.029453570596988245,-0.08812442326124781,0.3184842881523109,0.6678345581321875,0.4244957817825835,0.33559654496021335,0.12854269662797127,0.09878214364490255
1.8575,0.11406682235812156,0.08130821959200182,-0.03275860276611974,0.07635198778226021,0.02956878703700859,-0.0894542671308546,0.30299133888578017,0.6828896604344479,0.441725479555001,0.3518267262776422,0.14798414340970065,0.12192581703684
1.86,0.13583353097598064,0.09114536498313419,-0.044688165992846425,0.09462293535184724,0.02801737895945988,-0.10433858164780775,0.3058814739963327,0.700297602325114,0.4685809066007298,0.3659434505036582,0.1612368096263304,0.1254012536112469
1.8625,0.16612130475112213,0.09771841455948359,-0.06840289019163853,0.11726209747138032,0.019543682911896718,-0.12703393892732867,0.3224707680462958,0.732888109196127,0.488592072797418,0.381101816781986,0.17589314620707047,0.11726209747138032
1.865,0.18331972670695998,0.09853943986558861,-0.08478028684137143,0.13380801085398578,0.011604923974166159,-0.13644623174439663,0.333175536435995,0.7709582698189398,0.4876176682531632,0.4016997744503208,0.175541728937747,0.12248329163279925
1.8675,0.1903774111817155,0.09576379154833331,-0.0946136196333821,0.14212304125919492,0.005992488848169015,-0.13802567262268484,0.3227263848680024,0.7940876025594236,0.4959066146675509,0.42387004914628995,0.18488856758483402,0.13603337148780625
1.87,0.21662564869533443,0.10012856350250052,-0.116497085192834,0.16771315952027616,-0.004305775933060607,-0.15334682861061938,0.3105593096381917,0.8035532428073183,0.5118682227602102,0.43000797747982944,0.21549604277653095,0.1529017349896551
1.8725,0.25406787785465734,0.10749025601543197,-0.1465776218392254,0.20520867057491554,-0.019543682911896718,-0.17589314620707047,0.3224707680462958,0.8208346822996622,0.5179075971652631,0.4397328655176762,0.23452419494276064,0.17589314620707047
1.875,0.270673921032492,0.11285972637772587,-0.15781419465476618,0.21582395258815276,-0.023044569139700682,-0.19075426396176576,0.3394835785959615,0.8552384825187529,0.5418443153892156,0.4749094177376096,0.24659089678582863,0.19212361606898223
1.8775,0.2829094448833566,0.12860238765293475,-0.15430705723042196,0.21750107471655897,-0.010908436314952788,-0.20491919413468532,0.3421324439070997,0.8930485069253968,0.5862537085183424,0.5095991547879007,0.2706618159443096,0.1997293311907727
1.88,0.3144317814156175,0.13749307360292756,-0.17693870781269,0.24616307248992578,-0.013519575104484313,-0.21928135763310364,0.3422708173527999,0.9126149788640074,0.609697088627841,0.5365267878354513,0.2861416590347173,0.20851144097303373
1.8825,0.3420144509581926,0.13680578038327704,-0.20520867057491554,0.2736115607665541,-0.02931552436784508,-0.23452419494276064,0.3420144509581926,0.9283249383150942,0.6156260117247467,0.5667668044450048,0.2931552436784508,0.22475235348681227
1.885,0.3609766329311346,0.15004663742934884,-0.21092999550178573,0.2857552987111005,-0.030765190462507534,-0.2560331621118904,0.3341821903493605,0.9570518796109486,0.6292053218041803,0.5891303444656774,0.3195582942148872,0.25194866154054146
1.8875,0.3962534300684966,0.16645994276941684,-0.2297934872990798,0.3131785235529056,-0.028242882121454902,-0.2777777314064627,0.3310699621167503,0.9796702148210759,0.6436917184955984,0.6092273340807094,0.3540968390708948,0.2884447640638948
1.89,0.4284220352157607,0.18104662543438868,-0.2473754097813721,0.33786612008694505,-0.029480946558530712,-0.3010834871217351,0.331329753718562,0.9893278436439417,0.6618704359417215,0.6333111646301457,0.37917339976500064,0.32254123123930084
1.8925,0.44950470697362455,0.19543682911896718,-0.25406787785465734,0.35178629241414094,-0.02931552436784508,-0.3224707680462958,0.3224707680462958,1.0064996699626811,0.6938007433723336,0.6644852190044885,0.4104173411498311,0.3420144509581926
1.895,0.4842134761446175,0.19607551674093732,-0.2881379594036801,0.38588683455125783,-0.041636743162699184,-0.33603890149699617,0.31382399653142956,1.028620826606196,0.7182306359203108,0.701941525969813,0.4362072920359221,0.3545539466599351
1.8975,0.5232027712722608,0.19729837072157225,-0.3259044005506886,0.4264695599161234,-0.0620685535797227,-0.3561001356574326,0.309540869048982,1.0454192055750977,0.7274742255480898,0.7286876295129175,0.4409370845505828,0.3794570905581923
1.9,0.5592405263180693,0.2097924771021278,-0.3494480492159415,0.46035332097145115,-0.06904126163770473,-0.3777209440864505,0.2976256818481468,1.059306276895584,0.7358304279161267,0.7500931829446987,0.45868552369529797,0.4095670059046083
1.9025,0.59608232881285,0.22475235348681227,-0.3713299753260377,0.488592072797418,-0.06840289019163852,-0.40064549969388275,0.2833834022225024,1.0749025601543196,0.7524317921080237,0.7817473164758687,0.49836391425336635,0.42996102406172787
1.905,0.6192489794009808,0.24544320103491804,-0.373805778366063,0.4969283434876921,-0.06342196015908609,-0.4311857971072929,0.28185822958641865,1.0892945481966585,0.7737514107440016,0.8172693097038282,0.5223679065345672,0.4556983401400526
1.9075,0.6374329847460325,0.2699921479738604,-0.36744083677217204,0.5041667057324121,-0.046443850403580664,-0.44970227739106144,0.2824063000329773,1.100346795494239,0.7957856118491016,0.855491404970947,0.5413361638384205,0.4963730795191382
1.91,0.6645934927465045,0.2886779421511302,-0.37591555059537435,0.5262037579605107,-0.03925285865889507,-0.46632053559601894,0.266993941538054,1.103828869761396,0.8173503188930205,0.8892555747813135,0.5810867600458767,0.5241064593837614
1.9125,0.7035725848282819,0.30292708513439914,-0.40064549969388275,0.5569949629890565,-0.048859207279741794,-0.49836391425336635,0.25406787785465734,1.1042180845221647,0.8306065237556105,0.9185530968591459,0.6156260117247467,0.5374512800771598
1.915,0.7431815923289364,0.3116756026869138,-0.4315059896420225,0.5882509314319361,-0.05618182248148639,-0.5227880860654004,0.24924942359136815,1.1039042369181986,0.8299331771756829,0.9371350568900528,0.6297696963574999,0.5582607080621553
1.9175,0.760196748402056,0.3114552218841713,-0.4487415265178848,0.6037538510326234,-0.06530598863820865,-0.5332041078918126,0.22567116698491432,1.1024859057587724,0.8358515630588701,0.9308650771054963,0.64852182440856,0.5812222406487824
1.92,0.7628246276516082,0.3161921619178598,-0.4466324657337487,0.6056127512817939,-0.06546153881062558,-0.5388655770982997,0.19813752379417943,1.1047368843498533,0.8571422456521666,0.9312516936587096,0.67056631342469,0.6036256432694622
1.9225,0.7719754750199204,0.3420144509581926,-0.42996102406172787,0.6058541702687983,-0.039087365823793435,-0.5472231215331081,0.19543682911896718,1.1042180845221647,0.869693889579404,0.9576404626829392,0.6840289019163852,0.625397853180695
1.925,0.7856511988977183,0.3618280005222072,-0.4238231983755109,0.6107433884129407,-0.025106612899957536,-0.5618424239069424,0.19144059560730414,1.0834753703505038,0.8681745640978047,0.9803794984196659,0.6973007169714165,0.633292654301648
1.9275,0.8022828824351208,0.35392146555532744,-0.44836141687979336,0.6270381501911358,-0.04337853095813085,-0.5725447287574434,0.17204384746785284,1.0597585933928466,0.8745739271103936,0.9974125046138669,0.716813457319476,0.6415737529454502
1.93,0.8125357167873732,0.3550279263671039,-0.45750779042026923,0.6350314314567884,-0.045758511078320054,-0.5782907227760085,0.16704837775659798,1.0541826443207425,0.8784638002606749,1.0085103644752123,0.7399902618418176,0.6613117006273848
1.9325,0.8110628408437138,0.3713299753260377,-0.4397328655176762,0.625397853180695,-0.02931552436784508,-0.5863104873569016,0.17589314620707047,1.0455870357864745,0.869693889579404,1.0162715114186294,0.7524317921080237,0.6742570604604369
1.935,0.8098821421547091,0.37202962477726204,-0.4378525173774472,0.6229070564982855,-0.028590141765573118,-0.5875948521992587,0.1708339037170836,1.0168280423702023,0.862190141070154,1.025292529056922,0.7507489779501872,0.6740417272781296
1.9375,0.8118229696420634,0.37377007510809224,-0.43805289453397095,0.6284152421372644,-0.026245829799829645,-0.5834236324127209,0.15576345820697873,0.9835624441853477,0.8482803125831433,1.0205380485612432,0.7609156926122165,0.67684718347361
1.94,0.8092106339967998,0.38409672694326924,-0.4251139070535307,0.6210457259883108,-0.016947986210677873,-0.5892096211624361,0.14170128170612756,0.9416207700894085,0.8211577127459027,1.0147845106375994,0.7737175746724146,0.6874606067225126
1.9425,0.8012909993877655,0.39087365823793435,-0.4104173411498311,0.6058541702687983,-0.009771841455948359,-0.59608232881285,0.12703393892732867,0.8990094139472491,0.8110628408437138,1.0064996699626811,0.762203633563972,0.6938007433723336
1.945,0.7758741047582235,0.39861026140831546,-0.3772638433499078,0.5801705317621495,0.010666609281117675,-0.5836472251232717,0.11819695722616548,0.869845467213558,0.8143702680700681,0.9760075013833781,0.7454950510319212,0.6879769717679884
1.9475,0.730173841778111,0.40104837894522327,-0.3291254628328874,0.5349305980429163,0.035476034782736456,-0.5608155878976813,0.11472550573177433,0.8325498109970796,0.7908678327118377,0.9580290116285596,0.7333660313814584,0.6718336786942227
1.95,0.6936805152761885,0.40069743190079476,-0.2929830833753937,0.4985344880151005,0.054960312945246365,-0.5408831462166365,0.10116173854993969,0.7844678457058769,0.7473855163788332,0.9562507978164069,0.6989615563264282,0.6433839606579989
1.9525,0.6742570604604369,0.40064549969388275,-0.2736115607665541,0.4788202313414696,0.06840289019163852,-0.5276794386212115,0.07817473164758687,0.732888109196127,0.7133444262842302,0.9478686212269909,0.6644852190044885,0.6058541702687983
1.955,0.640653834212125,0.3930839994914897,-0.24756983472063548,0.44429823329743456,0.07467219605522993,-0.5147674043509503,0.06169167517782083,0.6724630611928166,0.684070096800527,0.9238648435133946,0.6516447982495754,0.5743765215909711
1.9575,0.5938388286106844,0.38714639246476085,-0.20669243614592364,0.40303888034496166,0.08827177454357288,-0.4896745661869107,0.05376895689320169,0.6241639710593924,0.6516036676527626,0.8659374684811096,0.617075174453372,0.550496486719339
1.96,0.5526585413373246,0.3751450795382824,-0.17751346179904245,0.3692377380729018,0.1006342484738748,-0.45793163432883077,0.04596555363607673,0.578479177782807,0.6100579667949215,0.8006494295229466,0.5548544793794523,0.5119827113531445
1.9625,0.49836391425336635,0.35178629241414094,-0.1465776218392254,0.3224707680462958,0.10749025601543197,-0.4201891826057794,0.039087365823793435,0.5179075971652631,0.5667668044450048,0.7524317921080237,0.49836391425336635,0.45927654842957294
1.965,0.42958143493913137,0.32977529736865624,-0.09980613757047527,0.268430900013325,0.11643768250837828,-0.37448814978608436,0.03854600272483027,0.46390044976332706,0.5245403241380698,0.6950007123342272,0.45118506885956483,0.41372334785612136
1.9675,0.3794082851955561,0.30628200175760817,-0.07312628343794789,0.22973898126662856,0.11522874434887176,-0.3407225613376639,0.03709735078857774,0.4206909809586435,0.4714065618867348,0.6336157927610958,0.4256917912938158,0.37269451484429317
1.97,0.33544927679271386,0.2888336544672514,-0.04661562232546232,0.19058824454214615,0.1224389169251317,-0.3112557697926873,0.02437751052822278,0.37409971622761357,0.42661941777727996,0.5761353201244526,0.4154042451691156,0.32577176388384593
1.9725,0.2833834022225024,0.2833834022225024,-7.315438675737423e-19,0.1465776218392254,0.1465776218392254,-0.2736115607665541,0.019543682911896718,0.3224707680462958,0.39087365823793435,0.5179075971652631,0.381101816781986,0.2833834022225024
1.975,0.23891060013734366,0.27053183554136423,0.03162123540402053,0.11018391878530952,0.15645205196546205,-0.2428064649279364,0.028435395108281827,0.26991969240007013,0.3397273631442646,0.4661817938101584,0.3278030411163295,0.24695687004866848
1.9775,0.19185083161469846,0.24909902253209498,0.0572481909173965,0.06853914385991339,0.15607183523689105,-0.21633887504998897,0.025012888154498314,0.22391667400444612,0.2915865865776967,0.411920756234469,0.2873372110814782,0.20856501949317788
1.98,0.13908198434910649,0.22611224388227366,0.08703025953316713,0.026213376621822347,0.15539202283113232,-0.18358882877842536,0.018707952384966815,0.180145698833208,0.24854505903793453,0.3502453457171266,0.24985034861411012,0.17529886901333913
1.9825,0.09771841455948359,0.19543682911896718,0.09771841455948359,-3.770825693745409e-19,0.1465776218392254,-0.1465776218392254,0.019543682911896718,0.13680578038327704,0.20520867057491554,0.2931552436784508,0.20520867057491554,0.1465776218392254
1.985,0.06059325284913673,0.1636118928137798,0.10301863996464314,-0.022074978379068765,0.13806039442508164,-0.10821972961690371,0.006081570757441552,0.10556127080626045,0.1755283367659584,0.2413676704520186,0.167730519063696,0.11020796787274703
1.9875,0.029623205424376464,0.1481768823277218,0.11855367690334533,-0.041349927296548294,0.13592135479193831,-0.08322866025670823,-0.005805640182214301,0.07792541774528616,0.14024352526644326,0.19026046684167902,0.1294198297495329,0.07544631050449625
1.99,0.01594971382078448,0.14575266325317413,0.12980294943238968,-0.052597591418391265,0.13738435827841736,-0.07691561021393253,0.004840710881403204,0.03203586542452484,0.09119984893595934,0.1402094368748095,0.081682583719542,0.05097231314189907
1.9925,-3.8651798390351216e-19,0.13680578038327704,0.13680578038327704,-0.06840289019163853,0.13680578038327704,-0.06840289019163852,0.009771841455948359,8.18538144207826e-19,0.05863104873569016,0.10749025601543197,0.048859207279741794,0.02931552436784508
1.995,-0.02985893454645137,0.11516117161845758,0.14502010616490893,-0.08485820343255165,0.1294578159967358,-0.04070262450782202,0.0011464977853057757,0.000525726875031944,0.037683902843885536,0.08190006253714445,0.034363290368057235,0.007192379852475864
1.9975,-0.05430069429263898,0.09471461864169368,0.14901531293433268,-0.09418997865117498,0.12482050892800256,-0.009783394072227104,0.0010535865079556426,-0.008820738341704208,0.011981966151225858,0.03283179445681363,0.01530446386712581,-0.014645192427831848
2.0,-0.07667722183585843,0.08586383763908108,0.16254105947493952,-0.1171186635568972,0.1285848640063873,0.0022795846462674817,-0.0027296912185797873,-0.022918363661908813,-0.004879792981737299,-0.010973219786751493,-0.006705007088284288,-0.03698170683945084
2.0025,-0.09771841455948359,0.07817473164758687,0.17589314620707047,-0.13680578038327704,0.12703393892732867,0.009771841455948362,-0.009771841455948359,-0.029315524367845076,-0.02931552436784508,-0.019543682911896718,-0.019543682911896718,-0.05863104873569016
2.005,-0.09961211408420734,0.057644644634564056,0.15725675871877134,-0.12375784139449239,0.10712714461288694,0.02533677266803784,-0.0025202386162255673,-0.04469237157516215,-0.06947825255774238,-0.02998427209054684,-0.03321451742880102,-0.07481991798637795
2.0075,-0.09583298961688289,0.031905264185444454,0.12773825380232728,-0.10951682945664883,0.07964361115034417,0.034054507125133776,0.0009389766177105656,-0.055034267239889745,-0.084410680027822,-0.06311522282235033,-0.050481097031915036,-0.08290889271856589
2.01,-0.09973061536514144,0.015270250893811723,0.1150008662589532,-0.10694376996627666,0.06604305713999047,0.043559651645043586,0.00044252048287138324,-0.08042157211789605,-0.0941614786119968,-0.09942320787207376,-0.06220131982259405,-0.09164142036001505
2.0125,-0.10749025601543197,0.009771841455948359,0.11726209747138032,-0.10749025601543197,0.06840289019163852,0.05863104873569016,-6.685111993761628e-19,-0.11726209747138032,-0.12703393892732867,-0.12703393892732867,-0.07817473164758687,-0.10749025601543197
2.015,-0.10985020430217099,0.009602911893817512,0.11945311619598847,-0.10950676003511649,0.06962109648980228,0.060361628863039266,-0.01472019179162934,-0.11990396143991484,-0.1512665349230744,-0.1490414363530081,-0.1073940852438213,-0.1290861060337566
2.0175,-0.10248695829831185,0.009551808013953694,0.11203876631226553,-0.10201687042922489,0.06595698146006498,0.05687526131519824,-0.02255696118922477,-0.11813655048111134,-0.1666371666118478,-0.17156011440061456,-0.1315938324841492,-0.14990415704888332
2.02,-0.11480319280048096,0.010658721809977264,0.12546191461045822,-0.11641785440992841,0.07199186566405762,0.05971848224463294,-0.019024777729625138,-0.131932104104756,-0.1782908719297685,-0.1909926293149122,-0.13699733882819254,-0.15678462010291822
2.0225,-0.13680578038327704,0.019543682911896718,0.15634946329517374,-0.1465776218392254,0.08794657310353524,0.05863104873569016,-0.02931552436784508,-0.1465776218392254,-0.17589314620707047,-0.19543682911896718,-0.13680578038327704,-0.15634946329517374
2.025,-0.13670394275198045,0.029246389359435583,0.16595033211141597,-0.14793801193630296,0.09734461104879848,0.05686415250504034,-0.039759713930349036,-0.16899624417137005,-0.17476538519680862,-0.193319334404934,-0.1433634100198912,-0.16932937682695579
2.0275,-0.1443592038414321,0.022491062772057605,0.16685026661348973,-0.14983671456176736,0.09464282972262675,0.06667425623023386,-0.03360329781125242,-0.18354757588401194,-0.17699761707377243,-0.20452050884530754,-0.15233075186919326,-0.1854185232091675
2.03,-0.15974639215519643,0.0031948152055728666,0.1629412073607693,-0.1566596712332152,0.08332170692651825,0.08321361264292654,-0.02893516424417356,-0.18615025851003084,-0.17511392454846653,-0.21799190797790768,-0.15729160532081726,-0.18205058462958348
2.0325,-0.15634946329517374,-0.009771841455948357,0.1465776218392254,-0.1465776218392254,0.06840289019163852,0.08794657310353524,-0.02931552436784508,-0.18566498766301884,-0.17589314620707047,-0.21498051203086394,-0.15634946329517374,-0.16612130475112213
2.035,-0.1541687459485615,-0.01644047931470424,0.1377282666338573,-0.14452391798358724,0.05964213710819375,0.08572744438787225,-0.02248310847976078,-0.17747916347697268,-0.176624494852684,-0.2060545469026562,-0.155093691438672,-0.1623620819903786
2.0375,-0.1613904860470448,-0.02832405454970136,0.1330664314973435,-0.14834194196745654,0.055880146276320534,0.0972527449056102,-0.014426997435243158,-0.1782707636089635,-0.1740863339974828,-0.2073886392495765,-0.16069835276357503,-0.17690521918000385
2.04,-0.16844757851757788,-0.044627878484007934,0.12381970003356998,-0.1455235574354768,0.04347360321503935,0.11102550278114837,-0.007809964622255519,-0.18829355992216942,-0.17832155205722885,-0.21990997781081129,-0.1685385560013246,-0.1874053887807618
2.0425,-0.17589314620707047,-0.05863104873569016,0.11726209747138032,-0.1465776218392254,0.02931552436784508,0.11726209747138032,-0.009771841455948359,-0.18566498766301884,-0.18566498766301884,-0.23452419494276064,-0.17589314620707047,-0.18566498766301884
2.045,-0.1711591716585662,-0.06116813524680427,0.10999103641176194,-0.1413635089953272,0.02814677524610039,0.11911057315614364,-0.019370849769581446,-0.176639889213699,-0.1795942895778628,-0.23654187228253493,-0.17829863336480745,-0.17877905428997498
2.0475,-0.15640877064545214,-0.051944258579469535,0.1044645120659826,-0.12776687769598072,0.030010458374247272,0.11059660990318823,-0.014151062972264788,-0.1787898579285136,-0.17143961051784423,-0.23097781449996,-0.16588531787118552,-0.17169281387280055
2.05,-0.1603818493050382,-0.04929940682825266,0.11108244247678553,-0.13040599293551705,0.02965653871547357,0.10893180191324733,-0.010667942102161859,-0.18822262909989798,-0.1805382607480047,-0.238092494884856,-0.1545260904032561,-0.18100507170630886
2.0525,-0.17589314620707047,-0.048859207279741794,0.12703393892732867,-0.1465776218392254,0.039087365823793435,0.11726209747138032,-0.019543682911896718,-0.18566498766301884,-0.19543682911896718,-0.244296036398709,-0.16612130475112213,-0.19543682911896718
2.055,-0.17687258405844963,-0.034293222290863755,0.14257936176758587,-0.15492883352627854,0.05487404332604879,0.11111101614908367,-0.020025573311957017,-0.1760128288127264,-0.20322808707981654,-0.24133742917556436,-0.18312699733131454,-0.19501569498251847
2.0575,-0.1754830797050708,-0.025525101182089047,0.14995797852298176,-0.15783732135330866,0.061103920195882684,0.10427477972973388,-0.02027641029435629,-0.18008268790901447,-0.2069925842687542,-0.2579610536145421,-0.1860349561648496,-0.19996664338881862
2.06,-0.17445938519881998,-0.03154939744681885,0.14290998775200114,-0.15367359848271273,0.056980862554037,0.10931604671696313,-0.01717252358344606,-0.18741426926664803,-0.20314768517216242,-0.27738727969712074,-0.1857168312275662,-0.20564707084380401
2.0625,-0.16612130475112213,-0.02931552436784508,0.13680578038327704,-0.1465776218392254,0.05863104873569016,0.10749025601543197,-0.009771841455948359,-0.19543682911896718,-0.20520867057491554,-0.2736115607665541,-0.18566498766301884,-0.20520867057491554
2.065,-0.16427984637695575,-0.02056980744794344,0.14371003892901235,-0.15253816944595358,0.06688257995646169,0.0991940643354074,-0.01681915934319074,-0.20573625763207368,-0.2214862927135381,-0.2711907382368836,-0.189949652866245,-0.2130967266291631
2.0675,-0.17070443325820456,-0.020031784989958196,0.15067264826824628,-0.16217241892915674,0.06837454159622904,0.09693834091523497,-0.01829873173873434,-0.19540448689803736,-0.22018502403263987,-0.27893828590980674,-0.2086381285138915,-0.21199605167153066
2.07,-0.17766382342044737,-0.017707532314211526,0.15995629110623583,-0.16731314323031155,0.06977790093076082,0.0978361134351082,-0.00601189126820542,-0.18518990486306033,-0.19698724293878742,-0.2843948675911927,-0.21261803391760137,-0.2028230728606875
2.0725,-0.17589314620707047,-0.009771841455948359,0.16612130475112213,-0.16612130475112213,0.07817473164758687,0.09771841455948359,-0.009771841455948362,-0.20520867057491554,-0.18566498766301884,-0.2833834022225024,-0.19543682911896718,-0.20520867057491554
2.075,-0.16668513665583923,-0.008751824119363745,0.15793331253647555,-0.15746628669280088,0.07972837575522405,0.09769904983762623,-0.026052382772465632,-0.22412391092671385,-0.19768074946550127,-0.2755721676926299,-0.18700396672903102,-0.212344731602152
2.0775,-0.1696989570273627,-0.010585181324746647,0.15911377570261598,-0.15905287919180294,0.07589544827517421,0.09712670743548055,-0.03096988731799324,-0.21738297450860727,-0.21899371056289804,-0.2716874457489932,-0.18032422269879567,-0.2180317680807731
2.08,-0.17810452469309263,-0.009928919311360487,0.1681756053817322,-0.169244600008069,0.08013427711097992,0.09892312110736405,-0.027941305447972485,-0.19949464235929615,-0.22256077547712746,-0.2750794540964458,-0.1759433770661334,-0.21015294233922055
2.0825,-0.18566498766301884,-0.019543682911896718,0.16612130475112213,-0.17589314620707047,0.07817473164758687,0.10749025601543197,-0.019543682911896718,-0.19543682911896718,-0.20520867057491554,-0.2833834022225024,-0.18566498766301884,-0.19543682911896718
2.085,-0.19494715164190493,-0.035806793985059295,0.15914035765684567,-0.17744604131649605,0.06251949446704799,0.11582739877751622,-0.010080180001032285,-0.204143630147286,-0.2005700692399957,-0.29179487826077033,-0.1880431425585247,-0.20017395472666094
2.0875,-0.19042562679048697,-0.04066565987947056,0.14975996691101634,-0.16977001404589848,0.056452710001220374,0.11777398262527944,-0.011717494806901747,-0.2011570710526389,-0.21705663979136824,-0.2925631407221986,-0.17919391846042992,-0.21272311782253323
2.09,-0.18584620723568843,-0.03849925440247301,0.14734695283321542,-0.16672492576461226,0.059303500899512945,0.11692403677306214,-0.006322337390658846,-0.19376408567833414,-0.2254180219614736,-0.2946030194273346,-0.1759940675419143,-0.21455512988708225
2.0925,-0.19543682911896718,-0.039087365823793435,0.15634946329517374,-0.17589314620707047,0.05863104873569016,0.11726209747138032,-9.420532917799096e-19,-0.19543682911896718,-0.22475235348681227,-0.30292708513439914,-0.18566498766301884,-0.21498051203086394
2.095,-0.1970157783663189,-0.03924151478064596,0.15777426358567292,-0.17743356647489092,0.05857926861690212,0.11740299528897603,-0.008905617904447851,-0.20117416374994979,-0.22586403663546345,-0.30393313722135057,-0.20098259669558807,-0.2155370916746024
2.0975,-0.1933107915489699,-0.03903371351804752,0.15427707803092242,-0.17361691220058426,0.058086111335030374,0.1168137042014636,-0.004416937650007193,-0.21551560406557918,-0.21874211041415428,-0.300922953614163,-0.21068507119216823,-0.21323819558356744
2.1,-0.1965783194983296,-0.0388585229859084,0.15771979651242124,-0.17742720794385952,0.05936972825928095,0.1173793627996595,-0.0022338356168723965,-0.226672454450711,-0.21548706539773843,-0.3047156730733438,-0.21636103120140687,-0.21709339496454957
2.1025,-0.19543682911896718,-0.039087365823793435,0.15634946329517374,-0.17589314620707047,0.05863104873569016,0.11726209747138032,-0.019543682911896718,-0.22475235348681227,-0.22475235348681227,-0.3126989265903475,-0.21498051203086394,-0.22475235348681227
2.105,-0.19334709255420304,-0.04584604487820513,0.1475010476759979,-0.16674955770748018,0.050162926943124526,0.1226065066680524,-0.015956065665615013,-0.21805150921334537,-0.2318092230846303,-0.3201453190662067,-0.206011272501044,-0.22519545750771253
2.1075,-0.20155038344446652,-0.05194554594790568,0.1496048374965608,-0.1696869847135221,0.05176246440324769,0.13557140908209778,-0.0001298509428647148,-0.20755662211339912,-0.24055686599680015,-0.324195393412478,-0.20861583364412653,-0.224097908455621
2.11,-0.20423773064590622,-0.04571275218363237,0.1585249784622738,-0.17753590855673956,0.06081013319055525,0.13322470746335427,-0.002448407739541025,-0.20736103417577434,-0.24320160170976862,-0.31977095415766044,-0.21579442119822606,-0.22468684208587522
2.1125,-0.19543682911896718,-0.039087365823793435,0.15634946329517374,-0.17589314620707047,0.05863104873569016,0.11726209747138032,-0.009771841455948359,-0.22475235348681227,-0.23452419494276064,-0.3126989265903475,-0.20520867057491554,-0.22475235348681227
2.115,-0.18743186441923698,-0.0396458763662219,0.14778598805301513,-0.16867455054996663,0.0566459361433675,0.11504912637885974,-0.016138221021974063,-0.23453115490512544,-0.23313832278543434,-0.3176199721972365,-0.19423770096928228,-0.22516121569848485
2.1175,-0.18319407614899416,-0.03492169948380024,0.14827237666519394,-0.16250578541490268,0.06412813901524236,0.11973812923313415,-0.026603699247176267,-0.23295005377087577,-0.23515907750268106,-0.3305090758109298,-0.2014175464841217,-0.22066606218690427
2.12,-0.18846970735018423,-0.026949172561617222,0.161520534788567,-0.17062773153539368,0.06979997499026934,0.11459112336667708,-0.02802028623030073,-0.2356717342767867,-0.23478800859188673,-0.329780269539373,-0.20461471023490357,-0.21263963481623158
2.1225,-0.19543682911896718,-0.019543682911896718,0.17589314620707047,-0.18566498766301884,0.07817473164758687,0.10749025601543197,-0.019543682911896718,-0.23452419494276064,-0.244296036398709,-0.3224707680462958,-0.20520867057491554,-0.21498051203086394
2.125,-0.18809057743485805,-0.004465579952016348,0.18362499748284158,-0.1866975602695275,0.09421028122321999,0.10006887834056678,-0.017976253457253417,-0.2260251524703587,-0.25395375569967815,-0.32806872449376967,-0.21962622254235986,-0.2232630450694812
2.1275,-0.18654470390989536,0.0012462367405459808,0.18779094065044133,-0.184794691101903,0.09687522187016463,0.09737899793761098,-0.024116403239164273,-0.22424904271699447,-0.24899943084000337,-0.33843499963024043,-0.23055066703293858,-0.22464501796881778
2.13,-0.19994609405799424,-0.01733796427778294,0.18260812978021138,-0.18544742526531185,0.08297233484439051,0.11480896791485593,-0.031211555915618663,-0.22482850166340784,-0.24387676584919382,-0.3423638098394208,-0.23675673355214213,-0.22499753268946265
2.1325,-0.20520867057491554,-0.02931552436784508,0.17589314620707047,-0.18566498766301884,0.07817473164758687,0.12703393892732867,-0.02931552436784508,-0.23452419494276064,-0.25406787785465734,-0.3420144509581926,-0.244296036398709,-0.22475235348681227
2.135,-0.20397800226577475,-0.021198709347397864,0.18277929291837688,-0.19301377780814558,0.08611896404269448,0.11828189784772154,-0.026285711225542026,-0.25249742191547986,-0.2638259478434104,-0.34086346406408474,-0.25009990825310446,-0.22289745380520562
